"row_id","script","episode","character","location_det","type"
14103,"(Opening credits)",18,NA,"Emily And Richard's House","credits"
14104,"[Pan to basement]",18,NA,"Emily And Richard's House","location"
14105,"LORELAI: Mom? Mom?",18,"LORELAI","Emily And Richard's House","dialogue"
14106,"GRANDMA: It's just like that woman, no warnings, no discussions, then out of the blue I'm coming next week'.",18,"GRANDMA","Emily And Richard's House","dialogue"
14107,"LORELAI: What are you doing?",18,"LORELAI","Emily And Richard's House","dialogue"
14108,"GRANDMA: I have to unpack these things.",18,"GRANDMA","Emily And Richard's House","dialogue"
14109,"LORELAI: What things? Excuse me boys [to statue of two dogs]",18,"LORELAI","Emily And Richard's House","dialogue"
14110,"GRANDMA: I have to get out everything she's ever given us. 35 years worth of fish lamps and dog statues, lion tables and stupid naked angels with their...butts!",18,"GRANDMA","Emily And Richard's House","dialogue"
14111,"LORELAI: Whoa! Stupid naked angel butts? What did David Manic just stop by.",18,"LORELAI","Emily And Richard's House","dialogue"
14112,"GRANDMA: Leave please.",18,"GRANDMA","Emily And Richard's House","dialogue"
14113,"LORELAI: Mom calm down.",18,"LORELAI","Emily And Richard's House","dialogue"
14114,"GRANDMA: I can't calm down! That lamp shade is missing, the china is cracked and I can't remember which table it is that she gave us for our 10 year anniversary!",18,"GRANDMA","Emily And Richard's House","dialogue"
14115,"LORELAI: Mother, Grandma is a very old woman, I highly doubt that she's going to remember everything she ever bought you.",18,"LORELAI","Emily And Richard's House","dialogue"
14116,"GRANDMA: She will remember down to the very last shrimp fork and do you know why?",18,"GRANDMA","Emily And Richard's House","dialogue"
14117,"LORELAI: No. [to dogs] Do you guys know why?",18,"LORELAI","Emily And Richard's House","dialogue"
14118,"GRANDMA: Because she doesn't just give you a present, she gives' you a present and she tells you where to put it, how to use it, what it costs - for insurance purposes of course - and God forbid you should have a different opinion or you don't think it works in the space or you just get tired of waking up every morning with those horrifying animals staring at you!",18,"GRANDMA","Emily And Richard's House","dialogue"
14119,"LORELAI: [to dogs] She's just upset.",18,"LORELAI","Emily And Richard's House","dialogue"
14120,"GRANDMA: Stop talking to the dogs!",18,"GRANDMA","Emily And Richard's House","dialogue"
14121,"LORELAI: Mom! You're freaking out. I've never seen you freak out before.",18,"LORELAI","Emily And Richard's House","dialogue"
14122,"GRANDMA: Yes you have you were 12, it was the last time that horrible woman came to visit. [tries to pull a rug off a shelf.]",18,"GRANDMA","Emily And Richard's House","dialogue"
14123,"LORELAI: Do you want some help?",18,"LORELAI","Emily And Richard's House","dialogue"
14124,"GRANDMA: No! [sighs] Please.",18,"GRANDMA","Emily And Richard's House","dialogue"
14125,"LORELAI: Where's it going?",18,"LORELAI","Emily And Richard's House","dialogue"
14126,"GRANDMA: Third floor.",18,"GRANDMA","Emily And Richard's House","dialogue"
14127,"LORELAI: How about second floor?",18,"LORELAI","Emily And Richard's House","dialogue"
14128,"GRANDMA: Third floor.",18,"GRANDMA","Emily And Richard's House","dialogue"
14129,"LORELAI: How about first floor on a ladder?",18,"LORELAI","Emily And Richard's House","dialogue"
14130,"CUT TO INSIDE CAR",18,NA,"Luke's Diner","location"
14131,"RORY: So tell me more about her.",18,"RORY","Luke's Diner","dialogue"
14132,"LORELAI: I don't really know that much.",18,"LORELAI","Luke's Diner","dialogue"
14133,"RORY: Well you know more than I do.",18,"RORY","Luke's Diner","dialogue"
14134,"LORELAI: Well let's see. She moved to London when Grandpa died but she didn't like to travel so once a year Mom and Dad would go to visit her, usually leaving me behind, much to my relief by the way, and that's it. The rest I know from stories just like you.",18,"LORELAI","Luke's Diner","dialogue"
14135,"RORY: Grandpa says I remind him of her.",18,"RORY","Luke's Diner","dialogue"
14136,"LORELAI: That is the biggest compliment that can be wrenched out of Grumpy McFarlen believe me.",18,"LORELAI","Luke's Diner","dialogue"
14137,"RORY: I hope she likes me.",18,"RORY","Luke's Diner","dialogue"
14138,"LORELAI: She'll love you.",18,"LORELAI","Luke's Diner","dialogue"
14139,"RORY: I hope she and Grandma get along.",18,"RORY","Luke's Diner","dialogue"
14140,"LORELAI: She'll love you.",18,"LORELAI","Luke's Diner","dialogue"
14141,"CUT TO CHILTON",18,NA,"Chilton","location"
14142,"[Paris, Madeline, Louise, Tristin, Rory and two other guys sitting in a circle working]",18,NA,"Chilton","stage direction"
14143,"PARIS: I think that the basic structure of the Elizabethan government is relatively sound. The division of power between the monarchy, the privy council and the parliament all seem to work. Agreed?",18,"PARIS","Chilton","dialogue"
14144,"MADELINE: Agreed.",18,"MADELINE","Chilton","dialogue"
14145,"LOUISE: Ditto.",18,"LOUISE","Chilton","dialogue"
14146,"PARIS: Ok, so in establishing our own government, I think duplicating a similar structure would be good, with a few alterations. Queen Elizabeth chose to remain unwed. She took on the burden of leadership all by herself at a time when possibly marrying the Prince of France or the King of Spain would solidify her thrown while expanding her empire. And though it obviously worked for her, and the concept of a woman ruling without man is certainly politically correct these days, I think we need to take a different tact. [in the background while Louise and Madeline talk] I think we need to devise a nation with a truly solidified royal alliance...",18,"PARIS","Chilton","dialogue"
14147,"MADELINE: [over Paris] She does know this is a make belief government right?",18,"MADELINE","Chilton","dialogue"
14148,"LOUISE: [over Paris] You ask her, I'm afraid.",18,"LOUISE","Chilton","dialogue"
14149,"PARIS: [in foreground] So in addition to the different political branches, we'll also need a King and Queen. Rory, Tristin, what about you?",18,"PARIS","Chilton","dialogue"
14150,"TRISTIN: Us?",18,"TRISTAN","Chilton","dialogue"
14151,"RORY: Oh.",18,"RORY","Chilton","dialogue"
14152,"TRISTIN: No.",18,"TRISTAN","Chilton","dialogue"
14153,"RORY: Yes, no.",18,"RORY","Chilton","dialogue"
14154,"PARIS: Why?",18,"PARIS","Chilton","dialogue"
14155,"TRISTIN: Because..",18,"TRISTAN","Chilton","dialogue"
14156,"RORY: I just don't want to be queen.",18,"RORY","Chilton","dialogue"
14157,"TRISTIN: Me either [pause] King - I don't want to be king.",18,"TRISTAN","Chilton","dialogue"
14158,"RORY: What about you? You be queen.",18,"RORY","Chilton","dialogue"
14159,"PARIS: I'm going to be head of Parliament. I can't be queen.",18,"PARIS","Chilton","dialogue"
14160,"RORY: Be both.",18,"RORY","Chilton","dialogue"
14161,"PARIS: I can't be both.",18,"PARIS","Chilton","dialogue"
14162,"RORY: Why not? It's our government.",18,"RORY","Chilton","dialogue"
14163,"PARIS: It's not done that way.",18,"PARIS","Chilton","dialogue"
14164,"RORY: It can be though, let's vote.",18,"RORY","Chilton","dialogue"
14165,"PARIS: Rory.",18,"PARIS","Chilton","dialogue"
14166,"RORY: Henry VIII started a new church when the old one wouldn't allow divorce.",18,"RORY","Chilton","dialogue"
14167,"PARIS: He also cut off his wife's head. Is he still your role model?",18,"PARIS","Chilton","dialogue"
14168,"RORY: I'm just saying we have the opportunity to make any kind of government we want here.",18,"RORY","Chilton","dialogue"
14169,"PARIS: Why won't you be queen?",18,"PARIS","Chilton","dialogue"
14170,"MADELINE: I'll be queen.",18,"MADELINE","Chilton","dialogue"
14171,"RORY: There, make Madeline queen.",18,"RORY","Chilton","dialogue"
14172,"PARIS: Fine, you're queen, Tristin's king.",18,"PARIS","Chilton","dialogue"
14173,"LOUISE: I'll be the lady-in-waiting. The one with the low-cut blue velvet renaissance dress.",18,"LOUISE","Chilton","dialogue"
14174,"PARIS: Lady-in-waiting is not a political office.",18,"PARIS","Chilton","dialogue"
14175,"LOUISE: No but they get all the sex.",18,"LOUISE","Chilton","dialogue"
14176,"PARIS: What?",18,"PARIS","Chilton","dialogue"
14177,"LOUISE: Watch a movie.",18,"LOUISE","Chilton","dialogue"
14178,"PARIS: We are talking about government class not the movies. God why can't I get one person to care about this as much as I do?!",18,"PARIS","Chilton","dialogue"
14179,"LOUISE: Ok fine. I'll be the head of the Quarter Sessions court, but I'm still wearing the dress. Happy?",18,"LOUISE","Chilton","dialogue"
14180,"PARIS: Out of my mind. Ok, so, I secured us the class room to work tomorrow and Sunday so that by Monday we'll be ready.",18,"PARIS","Chilton","dialogue"
14181,"MADELINE: We're working all weekend?",18,"MADELINE","Chilton","dialogue"
14182,"LOUISE: You're kidding. [Bell rings]",18,"LOUISE","Chilton","dialogue"
14183,"PARIS: Take this. It's an outline for the entire system - point of methods, some basic laws and penalties plus some random ideas. Please be ready to discuss it tomorrow 9:00 in the morning, don't be late.",18,"PARIS","Chilton","dialogue"
14184,"MADELINE: Wow, she designed the flag.",18,"MADELINE","Chilton","dialogue"
14185,"PARIS: [in the hallway] Question.",18,"PARIS","Chilton","dialogue"
14186,"RORY: Ok.",18,"RORY","Chilton","dialogue"
14187,"PARIS: What's up with you and Tristin?",18,"PARIS","Chilton","dialogue"
14188,"RORY: What do you mean?",18,"RORY","Chilton","dialogue"
14189,"PARIS: You just seem weird around each other.",18,"PARIS","Chilton","dialogue"
14190,"RORY: Nope, no weirder than usual.",18,"RORY","Chilton","dialogue"
14191,"PARIS: I disagree.",18,"PARIS","Chilton","dialogue"
14192,"RORY: You usually do.",18,"RORY","Chilton","dialogue"
14193,"PARIS: I just think it's strange that you don't wanna be queen.",18,"PARIS","Chilton","dialogue"
14194,"RORY: You know, not all girls want to be queen Paris. Even Barbie ended up being a stewardess.",18,"RORY","Chilton","dialogue"
14195,"PARIS: Ok, if you say so. Read my manifesto, I want your thoughts.",18,"PARIS","Chilton","dialogue"
14196,"RORY: First thought - lose the word manifesto'.",18,"RORY","Chilton","dialogue"
14197,"PARIS: Too cabin-in-the-woods?",18,"PARIS","Chilton","dialogue"
14198,"RORY: Don't open your mail.",18,"RORY","Chilton","dialogue"
14199,"PARIS: Right. How about doctrine?",18,"PARIS","Chilton","dialogue"
14200,"RORY: Better.",18,"RORY","Chilton","dialogue"
14201,"PARIS: Ok, see you tomorrow.",18,"PARIS","Chilton","dialogue"
14202,"RORY: Bye. [realizes she left her notebook and heads back to the classroom. She runs into Tristin]",18,"RORY","Chilton","dialogue"
14203,"TRISTIN: Uh...you left this [handing her her notebook.]",18,"TRISTAN","Chilton","dialogue"
14204,"RORY: Oh yeah I did. Thanks.",18,"RORY","Chilton","dialogue"
14205,"TRISTIN: Sure. [both try to go through the doorway together and backup]",18,"TRISTAN","Chilton","dialogue"
14206,"RORY: Well, that could have been a potential Marx Brothers moment.",18,"RORY","Chilton","dialogue"
14207,"TRISTIN: You go first.",18,"TRISTAN","Chilton","dialogue"
14208,"RORY: Ok. [starts to exit but then turns back] I think we need to talk.",18,"RORY","Chilton","dialogue"
14209,"TRISTIN: About what?",18,"TRISTAN","Chilton","dialogue"
14210,"RORY: Tristin you know about what?",18,"RORY","Chilton","dialogue"
14211,"TRISTIN: No I don't.",18,"TRISTAN","Chilton","dialogue"
14212,"RORY: Look, we have a lot of work ahead of us. We also have about two and a half years of being in the same school. I don't want things to be weird between us. Don't you think it'd be good to at least try to talk about this?",18,"RORY","Chilton","dialogue"
14213,"TRISTIN: Ok.",18,"TRISTAN","Chilton","dialogue"
14214,"RORY: Good. [They both try to go through the doorway at the same time again] I'm gonna go first.",18,"RORY","Chilton","dialogue"
14215,"TRISTIN: Right [chuckles]",18,"TRISTAN","Chilton","dialogue"
14216,"CUT TO INN",18,NA,"The Independence Inn","location"
14217,"LORELAI: Ugh! It's still not working.",18,"LORELAI","The Independence Inn","dialogue"
14218,"MICHEL: Well you did something wrong.",18,"MICHEL","The Independence Inn","dialogue"
14219,"LORELAI: I didn't do anything wrong. I did the same thing I always do when I'm pulling up reservations for the upcoming month but nothing happened.",18,"LORELAI","The Independence Inn","dialogue"
14220,"MICHEL: You typed in the name?",18,"MICHEL","The Independence Inn","dialogue"
14221,"LORELAI: I typed in the name.",18,"LORELAI","The Independence Inn","dialogue"
14222,"MICHEL: You clicked on the April 5?",18,"MICHEL","The Independence Inn","dialogue"
14223,"LORELAI: I clicked on the April 5.",18,"LORELAI","The Independence Inn","dialogue"
14224,"MICHEL: You double clicked on confirmation?",18,"MICHEL","The Independence Inn","dialogue"
14225,"LORELAI: I double clicked.",18,"LORELAI","The Independence Inn","dialogue"
14226,"MICHEL: Are you sure?",18,"MICHEL","The Independence Inn","dialogue"
14227,"LORELAI: Yes I double clicked.",18,"LORELAI","The Independence Inn","dialogue"
14228,"MICHEL: You clicked twice.",18,"MICHEL","The Independence Inn","dialogue"
14229,"LORELAI: No I double clicked but I didn't click twice.",18,"LORELAI","The Independence Inn","dialogue"
14230,"MICHEL: Because to successfully double click you must click twice.",18,"MICHEL","The Independence Inn","dialogue"
14231,"LORELAI: I know what double click is.",18,"LORELAI","The Independence Inn","dialogue"
14232,"MICHEL: Well apparently you do not or we wouldn't be having this conversation.",18,"MICHEL","The Independence Inn","dialogue"
14233,"LORELAI: Ooh, I'm going to pinch you so hard right now.",18,"LORELAI","The Independence Inn","dialogue"
14234,"MICHEL: Well I don't know what you have done!",18,"MICHEL","The Independence Inn","dialogue"
14235,"LORELAI: Well - ah! [as Michel pushes her out of the way]",18,"LORELAI","The Independence Inn","dialogue"
14236,"MICHEL: Well I can't fix it if you don't move.",18,"MICHEL","The Independence Inn","dialogue"
14237,"LORELAI: I double clicked. [as Michel starts to type] Ooh, what's that?",18,"LORELAI","The Independence Inn","dialogue"
14238,"MICHEL: What?",18,"MICHEL","The Independence Inn","dialogue"
14239,"LORELAI: That flashy red thing [speaks at the same time as Michel] with an x' through it.",18,"LORELAI","The Independence Inn","dialogue"
14240,"MICHEL: [speaks at the same time as Lorelai] I do not know.",18,"MICHEL","The Independence Inn","dialogue"
14241,"LORELAI: Ooh, it happened when you pushed something funky.",18,"LORELAI","The Independence Inn","dialogue"
14242,"MICHEL: I pushed nothing funky'.",18,"MICHEL","The Independence Inn","dialogue"
14243,"LORELAI: You have the funk my friend. [phone rings] Independence Inn.",18,"LORELAI","The Independence Inn","dialogue"
14244,"GRANDMA: I need the hat rack.",18,"GRANDMA","The Independence Inn","dialogue"
14245,"LORELAI: [whispers] The fish flies at night.",18,"LORELAI","The Independence Inn","dialogue"
14246,"GRANDMA: What?",18,"GRANDMA","The Independence Inn","dialogue"
14247,"LORELAI: I don't know, who is this?",18,"LORELAI","The Independence Inn","dialogue"
14248,"GRANDMA: This is your mother.",18,"GRANDMA","The Independence Inn","dialogue"
14249,"LORELAI: Oh well hi Mom, I didn't recognize your voice.",18,"LORELAI","The Independence Inn","dialogue"
14250,"GRANDMA: I need the hat rack back.",18,"GRANDMA","The Independence Inn","dialogue"
14251,"LORELAI: What hat rack?",18,"LORELAI","The Independence Inn","dialogue"
14252,"GRANDMA: The hat rack I gave you.",18,"GRANDMA","The Independence Inn","dialogue"
14253,"LORELAI: What hat rack?",18,"LORELAI","The Independence Inn","dialogue"
14254,"GRANDMA: The hat rack I gave you for Christmas five years ago.",18,"GRANDMA","The Independence Inn","dialogue"
14255,"LORELAI: Uh, well...",18,"LORELAI","The Independence Inn","dialogue"
14256,"GRANDMA: It's large, bronze with dragons or weasels - I don't know, some sort of lizard type animal that you hang your coats on.",18,"GRANDMA","The Independence Inn","dialogue"
14257,"LORELAI: Yes, yes, I remember it.",18,"LORELAI","The Independence Inn","dialogue"
14258,"GRANDMA: Thank God. I need it back.",18,"GRANDMA","The Independence Inn","dialogue"
14259,"LORELAI: You need a Christmas present back?",18,"LORELAI","The Independence Inn","dialogue"
14260,"GRANDMA: Temporarily.",18,"GRANDMA","The Independence Inn","dialogue"
14261,"LORELAI: Why Mom?",18,"LORELAI","The Independence Inn","dialogue"
14262,"GRANDMA: I need it back because Richard's mother gave it to us and she'll notice if it's not there.",18,"GRANDMA","The Independence Inn","dialogue"
14263,"LORELAI: You gave me a used present?",18,"LORELAI","The Independence Inn","dialogue"
14264,"GRANDMA: No, we never used it.",18,"GRANDMA","The Independence Inn","dialogue"
14265,"LORELAI: I can't believe it.",18,"LORELAI","The Independence Inn","dialogue"
14266,"GRANDMA: You'll get it back.",18,"GRANDMA","The Independence Inn","dialogue"
14267,"LORELAI: You gave me a second hand present, like something you got at the junk store.",18,"LORELAI","The Independence Inn","dialogue"
14268,"GRANDMA: You're being a little dramatic. It was still in the crate.",18,"GRANDMA","The Independence Inn","dialogue"
14269,"LORELAI: You actually went Huh, what should I get Lorelai this year. You know what, I can't be bothered. Let's give her something we don't want anymore.'",18,"LORELAI","The Independence Inn","dialogue"
14270,"GRANDMA: You're not funny.",18,"GRANDMA","The Independence Inn","dialogue"
14271,"LORELAI: What would Miss Manners say about this?",18,"LORELAI","The Independence Inn","dialogue"
14272,"GRANDMA: If she met your grandmother she'd understand. Now please, just bring the rack with you when you come tonight ok?",18,"GRANDMA","The Independence Inn","dialogue"
14273,"LORELAI: [sighing] Ok, sure.",18,"LORELAI","The Independence Inn","dialogue"
14274,"GRANDMA: Thank you.",18,"GRANDMA","The Independence Inn","dialogue"
14275,"LORELAI: You're welcome. Bye.",18,"LORELAI","The Independence Inn","dialogue"
14276,"CUT TO OUTSIDE CHILTON",18,NA,"Stars Hollow - Exterior","location"
14277,"TRISTIN: [sighs] So we're supposed to talk.",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14278,"RORY: Yeah. Look about the other night.",18,"RORY","Stars Hollow - Exterior","dialogue"
14279,"TRISTIN: Look, I was upset over Summer.",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14280,"RORY: Yes and I was upset over Dean.",18,"RORY","Stars Hollow - Exterior","dialogue"
14281,"TRISTIN: So, then it doesn't mean anything right?",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14282,"RORY: Right.",18,"RORY","Stars Hollow - Exterior","dialogue"
14283,"TRISTIN: So then - right, so then that's it. We just chalk it up to a bad night.",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14284,"RORY: Ok. I'm sorry I cried.",18,"RORY","Stars Hollow - Exterior","dialogue"
14285,"TRISTIN: No problem.",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14286,"RORY: I swear it had nothing to do with the kiss.",18,"RORY","Stars Hollow - Exterior","dialogue"
14287,"TRISTIN: I kissed you, you cried. That had to do something with the kiss.",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14288,"RORY: No, I cried because I was confused. Because I hadn't cried. I didn't cry because of the kiss. It was a nice kiss.",18,"RORY","Stars Hollow - Exterior","dialogue"
14289,"TRISTIN: Yeah?",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14290,"RORY: Very nice. Not at all crying material.",18,"RORY","Stars Hollow - Exterior","dialogue"
14291,"TRISTIN: Really?",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14292,"RORY: Absolutely.",18,"RORY","Stars Hollow - Exterior","dialogue"
14293,"TRISTIN: Wanna try it again?",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14294,"RORY: Well I think someone's recovering from their heartbreak just fine.",18,"RORY","Stars Hollow - Exterior","dialogue"
14295,"TRISTIN: Yeah I'm all better. [small pause] I think I'm going to swear off girls for a while.",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14296,"RORY: Ha!",18,"RORY","Stars Hollow - Exterior","dialogue"
14297,"TRISTIN: What?",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14298,"RORY: Uh, sorry, nothing. You said you were going to swear off girls - it's funny.",18,"RORY","Stars Hollow - Exterior","dialogue"
14299,"TRISTIN: You don't think I can?",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14300,"RORY: No I think you can, I just think it would be hard for you. It'd probably involve some kind of lock up facility, one of those Hannibal Lector masks.",18,"RORY","Stars Hollow - Exterior","dialogue"
14301,"TRISTIN: Ok yes, it would be hard but not impossible.",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14302,"RORY: Maybe it's not so much swearing off all girls but swearing off a certain kind of girl.",18,"RORY","Stars Hollow - Exterior","dialogue"
14303,"TRISTIN: Meaning?",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14304,"RORY: Meaning next time maybe you should pick a girl with a little more substance. You know, a girl who's smart and is driven and has ambition. You know like Paris.",18,"RORY","Stars Hollow - Exterior","dialogue"
14305,"TRISTIN: Are you serious?",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14306,"RORY: Yeah why not? Paris is smart and cute and interesting and yes she does bring her own unique set of baggage into the mix.",18,"RORY","Stars Hollow - Exterior","dialogue"
14307,"TRISTIN: A matching set.",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14308,"RORY: But she likes you. She's crazy about you. She thinks you're amazing.",18,"RORY","Stars Hollow - Exterior","dialogue"
14309,"TRISTIN: You want me to date Paris?",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14310,"RORY: Just think about it.",18,"RORY","Stars Hollow - Exterior","dialogue"
14311,"TRISTIN: [exhales loudly] Me and Paris.",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14312,"RORY: Louis, I think this is the beginning of a wonderful friendship.",18,"RORY","Stars Hollow - Exterior","dialogue"
14313,"TRISTIN: Who's Louis?",18,"TRISTAN","Stars Hollow - Exterior","dialogue"
14314,"RORY: Just think. [leaves]",18,"RORY","Stars Hollow - Exterior","dialogue"
14315,"CUT TO GILMORE HOUSE.",18,NA,"Lorelai's House","location"
14316,"LORELAI: [sighs] Come on, let's go.",18,"LORELAI","Lorelai's House","dialogue"
14317,"RORY: Relax, I'm almost ready.",18,"RORY","Lorelai's House","dialogue"
14318,"LORELAI: We're gonna be late.",18,"LORELAI","Lorelai's House","dialogue"
14319,"RORY: No we're not.",18,"RORY","Lorelai's House","dialogue"
14320,"LORELAI: Well it's Friday night and traffic's bad on Friday night.",18,"LORELAI","Lorelai's House","dialogue"
14321,"RORY: Since when?",18,"RORY","Lorelai's House","dialogue"
14322,"LORELAI: Since the beginning of time. Here let me do that. [puts on necklace for Rory]",18,"LORELAI","Lorelai's House","dialogue"
14323,"RORY: What's up with you?",18,"RORY","Lorelai's House","dialogue"
14324,"LORELAI: Nothing.",18,"LORELAI","Lorelai's House","dialogue"
14325,"RORY: You've been ready and bugging me for almost an hour. Usually I have to drag you out of here kicking and screaming to go to dinner.",18,"RORY","Lorelai's House","dialogue"
14326,"LORELAI: Now then.",18,"LORELAI","Lorelai's House","dialogue"
14327,"RORY: You whine, you complain, you act like a child.",18,"RORY","Lorelai's House","dialogue"
14328,"LORELAI: I do not.",18,"LORELAI","Lorelai's House","dialogue"
14329,"RORY: I had to pay you five bucks once so you wouldn't go in sweats.",18,"RORY","Lorelai's House","dialogue"
14330,"LORELAI: Make your point and make it fast, as we move quickly to the front door.",18,"LORELAI","Lorelai's House","dialogue"
14331,"RORY: My point is that you are mean.",18,"RORY","Lorelai's House","dialogue"
14332,"LORELAI: I am not mean.",18,"LORELAI","Lorelai's House","dialogue"
14333,"RORY: You are. You want to go to dinner to see Grandma uncomfortable, that's mean.",18,"RORY","Lorelai's House","dialogue"
14334,"LORELAI: Oh, ok, look. I will admit, I work very hard and sometimes I am a little tired come Friday night for the Gilmore family dinner. But I had a light day today and my grandmother who I have not seen for years is going to be there.",18,"LORELAI","Lorelai's House","dialogue"
14335,"RORY: And it has nothing to do with the fact that Grandma hates Great-grandma?",18,"RORY","Lorelai's House","dialogue"
14336,"LORELAI: Not at all.",18,"LORELAI","Lorelai's House","dialogue"
14337,"RORY: And when you see Grandma miserable and uncomfortable you're going to be sad and sympathetic?",18,"RORY","Lorelai's House","dialogue"
14338,"LORELAI: Not at all.",18,"LORELAI","Lorelai's House","dialogue"
14339,"RORY: Mean.",18,"RORY","Lorelai's House","dialogue"
14340,"LORELAI: I'm kidding.",18,"LORELAI","Lorelai's House","dialogue"
14341,"RORY: I want you to be nice.",18,"RORY","Lorelai's House","dialogue"
14342,"LORELAI: I will be nice.",18,"LORELAI","Lorelai's House","dialogue"
14343,"RORY: And no outward reveling in someone else's pain.",18,"RORY","Lorelai's House","dialogue"
14344,"LORELAI: I promise, internal reveling only.",18,"LORELAI","Lorelai's House","dialogue"
14345,"RORY: Ok then, we can go.",18,"RORY","Lorelai's House","dialogue"
14346,"LORELAI: Ok good. Oh wait [grabs a camera] So the internal reveling can continue for years to come.",18,"LORELAI","Lorelai's House","dialogue"
14347,"RORY: Mean.",18,"RORY","Lorelai's House","dialogue"
14348,"LORELAI: Ha!",18,"LORELAI","Lorelai's House","dialogue"
14349,"CUT TO INSIDE CAR",18,NA,"Luke's Diner","location"
14350,"[Lorelai starts to laugh to herself.]",18,NA,"Luke's Diner","stage direction"
14351,"RORY: Mean, mean, mean.",18,"RORY","Luke's Diner","dialogue"
14352,"CUT TO GRANDMA'S HOUSE",18,NA,"Emily And Richard's House","location"
14353,"[Lorelai and Rory are carrying the hat rack]",18,NA,"Emily And Richard's House","stage direction"
14354,"RORY: God, this thing weighs like a 1000 pounds.",18,"RORY","Emily And Richard's House","dialogue"
14355,"LORELAI: I know, I know. Here, put down.",18,"LORELAI","Emily And Richard's House","dialogue"
14356,"RORY: What are we doing?",18,"RORY","Emily And Richard's House","dialogue"
14357,"LORELAI: Well, in case Gran comes to the door you know.",18,"LORELAI","Emily And Richard's House","dialogue"
14358,"RORY: Good thinking.",18,"RORY","Emily And Richard's House","dialogue"
14359,"LORELAI: I mean she's 80. The eyes have got to be gone right?",18,"LORELAI","Emily And Richard's House","dialogue"
14360,"RORY: Let's just try to keep her inside the house.",18,"RORY","Emily And Richard's House","dialogue"
14361,"LORELAI: Good thinking [knocks]",18,"LORELAI","Emily And Richard's House","dialogue"
14362,"GRANDMA: Do you have it?",18,"GRANDMA","Emily And Richard's House","dialogue"
14363,"LORELAI: We got it.",18,"LORELAI","Emily And Richard's House","dialogue"
14364,"GRANDMA: Hurry up, bring it in here.",18,"GRANDMA","Emily And Richard's House","dialogue"
14365,"LORELAI: Ah!",18,"LORELAI","Emily And Richard's House","dialogue"
14366,"RORY: Sorry.",18,"RORY","Emily And Richard's House","dialogue"
14367,"GRANDMA: Ok, quiet, be quiet.",18,"GRANDMA","Emily And Richard's House","dialogue"
14368,"LORELAI: Ok mom, thanks for the direction and all but, um, we need some help.",18,"LORELAI","Emily And Richard's House","dialogue"
14369,"GRANDMA: Oh yeah sorry.",18,"GRANDMA","Emily And Richard's House","dialogue"
14370,"LORELAI: [to Rory] Careful honey.",18,"LORELAI","Emily And Richard's House","dialogue"
14371,"GRANDMA: Watch it, watch your head. Get it over here. Ok yes, yeah I think that was about - no I think it was maybe a little more on the left. Oh God I should have put tape down.",18,"GRANDMA","Emily And Richard's House","dialogue"
14372,"LORELAI: Mom, you don't think that the coat rack could've moved a quarter of an inch in five years?",18,"LORELAI","Emily And Richard's House","dialogue"
14373,"GRANDMA: Yeah you're right. That's it. Ok, put your coats on it.",18,"GRANDMA","Emily And Richard's House","dialogue"
14374,"LORELAI: How'd you get her in here without her noticing it wasn't there?",18,"LORELAI","Emily And Richard's House","dialogue"
14375,"GRANDMA: Well I brought her in through the back way then I had Stella wax the floors, also she napped so that took up about an hour.",18,"GRANDMA","Emily And Richard's House","dialogue"
14376,"RORY: Where is she now?",18,"RORY","Emily And Richard's House","dialogue"
14377,"GRANDMA: In the living room scratching the diamond pendant I bought her against a mirror.",18,"GRANDMA","Emily And Richard's House","dialogue"
14378,"LORELAI: So we shouldn't keep her waiting huh?",18,"LORELAI","Emily And Richard's House","dialogue"
14379,"GRANDMA: No you're right, we shouldn't. Oh, heaven help me! [they head for the living room. Lorelai chuckles.]",18,"GRANDMA","Emily And Richard's House","dialogue"
14380,"RORY: Stop.",18,"RORY","Emily And Richard's House","dialogue"
14381,"GRANDMA: Mom, look who's here?",18,"GRANDMA","Emily And Richard's House","dialogue"
14382,"TRIX: Who?",18,"TRIX","Emily And Richard's House","dialogue"
14383,"GRANDMA: Well, look.",18,"GRANDMA","Emily And Richard's House","dialogue"
14384,"TRIX: If I wanted to look, I would look. I haven't looked therefore you must draw your own conclusions. Ah, thank you, dear boy. [Grandpa gives her a drink]",18,"TRIX","Emily And Richard's House","dialogue"
